14.7223, 17.4778, 32.6586
15.0548, 16.5909, 34.4713
15.2733, 15.4255, 36.1698
15.3596, 14.0021, 37.6885
15.2988, 12.3597, 38.9654
15.0805, 10.5538, 39.9486
14.7008, 8.65288, 40.6022
14.1629, 6.73175, 40.9108
13.4776, 4.86446, 40.881
12.6626, 3.11672, 40.5403
11.7414, 1.54004, 39.9327
10.7411, 0.16823, 39.1123
9.69077, -0.983182, 38.1372
8.61862, -1.9151, 37.0626
7.55062, -2.64134, 35.9369
6.50904, -3.18436, 34.7988
5.51167, -3.5713, 33.6773
4.57171, -3.83055, 32.5917
3.69795, -3.98942, 31.5536
2.89523, -4.07263, 30.5685
2.16518, -4.10156, 29.6376
1.50679, -4.0941, 28.7596
0.917124, -4.06479, 27.9311
0.391869, -4.02517, 27.1485
-0.0741805, -3.98422, 26.4077
-0.48674, -3.94878, 25.7049
-0.851732, -3.92397, 25.0367
-1.17507, -3.91353, 24.4001
-1.4625, -3.92019, 23.7927
-1.71947, -3.94585, 23.2125
-1.95113, -3.99184, 22.658
-2.16221, -4.05908, 22.1281
-2.35708, -4.14821, 21.622
-2.53972, -4.25969, 21.1392
-2.71374, -4.3939, 20.6796
-2.88242, -4.5512, 20.2432
-3.04874, -4.73194, 19.8303
-3.21538, -4.93655, 19.4415
-3.3848, -5.16549, 19.0776
-3.55925, -5.41932, 18.7396
-3.74077, -5.69864, 18.4288
-3.93128, -6.00412, 18.1468
-4.13254, -6.33646, 17.8954
-4.34622, -6.69635, 17.6768
-4.57387, -7.08446, 17.4936
-4.81697, -7.50133, 17.3488
-5.0769, -7.94733, 17.2457
-5.35494, -8.4226, 17.1881
-5.65227, -8.92688, 17.1803
-5.96996, -9.45946, 17.2272
-6.3089, -10.0189, 17.3341
-6.66978, -10.6031, 17.5067
-7.05306, -11.2089, 17.7514
-7.45885, -11.8316, 18.0746
-7.88686, -12.4655, 18.4831
-8.3363, -13.1029, 18.9838
-8.80573, -13.734, 19.5831
-9.29299, -14.3469, 20.2867
-9.79497, -14.9275, 21.0992
-10.3076, -15.4589, 22.0233
-10.8254, -15.9221, 23.059
-11.3418, -16.296, 24.2029
-11.8486, -16.558, 25.4471
-12.3363, -16.6851, 26.7785
-12.7938, -16.6551, 28.1781
-13.2088, -16.4483, 29.6204
-13.568, -16.0494, 31.0735
-13.8576, -15.4498, 32.4998
-14.0638, -14.6495, 33.8576
-14.174, -13.6585, 35.1032
-14.1772, -12.4977, 36.1942
-14.0654, -11.1986, 37.0927
-13.8341, -9.80158, 37.7685
-13.4833, -8.35299, 38.2028
-13.0178, -6.90153, 38.3889
-12.4468, -5.49405, 38.3336
-11.7839, -4.17174, 38.0553
-11.046, -2.96717, 37.5816
-10.2522, -1.90258, 36.9465
-9.42232, -0.989509, 36.1859
-8.57592, -0.229757, 35.3353
-7.73111, 0.382928, 34.4265
-6.90373, 0.860661, 33.4869
-6.10691, 1.21922, 32.5379
-5.35084, 1.47612, 31.5958
-4.64281, 1.64904, 30.6717
-3.98745, 1.75476, 29.773
-3.38709, 1.8085, 28.9037
-2.8421, 1.82351, 28.0654
-2.35131, 1.81107, 27.2585
-1.91241, 1.78046, 26.4821
-1.52224, 1.73922, 25.7348
-1.17713, 1.69328, 25.015
-0.873081, 1.64724, 24.3209
-0.605967, 1.60461, 23.651
-0.371692, 1.56796, 23.0037
-0.166278, 1.53918, 22.3776
0.0140645, 1.51956, 21.7716
0.172885, 1.51, 21.1846
0.31347, 1.51109, 20.6158
0.438837, 1.52319, 20.0644
0.551729, 1.54656, 19.5297
0.654635, 1.58136, 19.0113
0.749798, 1.62773, 18.5086
0.839242, 1.68583, 18.0213
0.924792, 1.75586, 17.5491
1.0081, 1.83809, 17.0917
1.09067, 1.9329, 16.6489
1.17388, 2.04073, 16.2206
1.259, 2.16218, 15.8067
1.34723, 2.29793, 15.4073
1.43971, 2.44884, 15.0224
1.53754, 2.61586, 14.6523
1.6418, 2.80012, 14.2971
1.75356, 3.00289, 13.9573
1.87391, 3.22559, 13.6335
2.00398, 3.46982, 13.3263
2.1449, 3.73733, 13.0366
2.29791, 4.03004, 12.7655
2.46427, 4.35003, 12.5143
2.64534, 4.69954, 12.2847
2.84257, 5.08099, 12.0786
3.05749, 5.4969, 11.8985
3.29173, 5.94991, 11.7473
3.54703, 6.44275, 11.6284
3.82523, 6.97815, 11.546
4.12826, 7.55878, 11.5048
4.45815, 8.18713, 11.5105
4.81699, 8.86538, 11.5701
5.20688, 9.5952, 11.6912
5.62994, 10.3775, 11.883
6.0882, 11.2121, 12.156
6.58352, 12.0973, 12.522
7.11751, 13.0295, 12.9945
7.69133, 14.0024, 13.5883
8.30552, 15.0064, 14.3194
8.95975, 16.0276, 15.2049
9.65252, 17.0473, 16.2617
10.3808, 18.0408, 17.5064
11.1396, 18.9763, 18.9531
11.9216, 19.8152, 20.612
